ID0000id,ssn,first_name,last_name,email,address,city,state,phone
ID000483,199-36-9132,Nancy,Wheeler,nwheelerde@microsoft.com,737 Doe Crossing Trail,Dallas,TX,9728983947
ID000484,931-76-2866,Lawrence,Stone,lstonedf@tripadvisor.com,8 Darwin Alley,Richardson,TX,2149499916
ID000485,371-28-8168,Rachel,Reyes,rreyesdg@tmall.com,6 Anniversary Alley,Richardson,TX,9729396714
ID000486,435-69-4707,Amanda,Simpson,asimpsondh@gnu.org,15 Dixon Street,Dallas,TX,9727401910
ID000487,235-32-3985,Lori,Carroll,lcarrolldi@networkadvertising.org,213 Forest Point,Dallas,TX,4699588957
ID000488,148-55-6625,Bobby,Austin,baustindj@unesco.org,62352 Pankratz Road,Richardson,TX,9729127272
ID000489,253-35-6885,Brenda,Carpenter,bcarpenterdk@slashdot.org,6664 Prairie Rose Point,Dallas,TX,2149861471
ID000490,817-44-1979,Sharon,Mason,smasondl@google.pl,33 Moulton Lane,Dallas,TX,9729011745
ID000491,639-31-4924,Joshua,Ross,jrossdm@netvibes.com,4376 Kropf Road,Dallas,TX,2149154707
ID000492,926-53-1333,Melissa,Mccoy,mmccoydn@fc2.com,08770 Moland Lane,Richardson,TX,4699264571
ID000493,728-54-9849,Bobby,Kelly,bkellydo@altervista.org,79 Burning Wood Pass,Dallas,TX,2148601350
ID000494,846-65-0817,Jennifer,Ortiz,jortizdp@ucoz.com,25989 Mccormick Drive,Dallas,TX,4698747030
ID000495,810-70-4323,Chris,Carter,ccarterdq@comsenz.com,50486 Grim Alley,Dallas,TX,4699161204
ID000496,919-26-6378,Christopher,Gonzales,cgonzalesdr@arizona.edu,49163 Moose Point,Dallas,TX,2149596901
ID000497,966-29-4430,Albert,Gibson,agibsonds@uol.com.br,90 Lillian Trail,Dallas,TX,4699517990
ID000498,435-99-9670,Doris,Rose,drosedt@newyorker.com,1891 Melrose Terrace,Richardson,TX,9728494915
ID000499,416-21-6778,Marilyn,Jordan,mjordandu@technorati.com,61 Eagle Crest Junction,Richardson,TX,2147963512
ID000500,306-68-0158,Joe,Bowman,jbowmandv@marketwatch.com,26225 8th Road,Dallas,TX,9728828221
ID000501,840-12-3188,Denise,Price,dpricedw@sfgate.com,46 Knutson Drive,Richardson,TX,9724889450
ID000502,332-41-0512,Evelyn,Edwards,eedwardsdx@arstechnica.com,7867 Nancy Park,Dallas,TX,9722091095
ID000503,196-02-7403,Kimberly,Hernandez,khernandezdy@parallels.com,2 Buell Drive,Dallas,TX,4697796890
ID000504,388-55-1450,Norma,Boyd,nboyddz@hao123.com,35 Service Court,Dallas,TX,9728337491
ID000505,395-16-7095,Sharon,Ramos,sramose0@quantcast.com,39 Daystar Hill,Dallas,TX,2148987050
ID000506,541-25-5056,Rachel,Riley,rrileye1@wordpress.org,01017 Jay Plaza,Dallas,TX,9728038359
ID000507,132-58-8039,Randy,Jenkins,rjenkinse2@mozilla.org,794 Buena Vista Road,Dallas,TX,4698949345
ID000508,774-38-4043,John,Clark,jclarke3@linkedin.com,0708 North Terrace,Dallas,TX,4699181359
ID000509,495-55-0985,Ruby,Hansen,rhansene4@acquirethisname.com,8756 Wayridge Drive,Dallas,TX,4699414442
ID000510,739-90-9261,Ashley,Peters,apeterse5@state.gov,28880 4th Alley,Dallas,TX,9728934339
ID000511,377-63-8268,Albert,Garcia,agarciae6@redcross.org,0 Maple Terrace,Plano,TX,9729317094
ID000512,150-30-2288,Clarence,Holmes,cholmese7@pinterest.com,291 1st Terrace,Richardson,TX,2149526641
ID000513,849-92-8312,Julie,Parker,jparkere8@usnews.com,3377 Dahle Street,Dallas,TX,2148769952
ID000514,953-43-1417,Michael,Martinez,mmartineze9@wordpress.org,0967 Melrose Avenue,Dallas,TX,2149358776
ID000515,337-86-8085,William,Berry,wberryea@sogou.com,9 Hagan Street,Dallas,TX,2148851966
ID000516,465-95-8833,Gerald,Burke,gburkeeb@squarespace.com,5175 Florence Center,Dallas,TX,4699997380
ID000517,960-83-9340,Linda,Rodriguez,lrodriguezec@edublogs.org,2427 Reindahl Park,Dallas,TX,9726645725
ID000518,709-91-1641,Terry,Stephens,tstephensed@marketwatch.com,27291 Farragut Court,Dallas,TX,9728900078
ID000519,423-06-4282,Timothy,Hunt,thuntee@tripadvisor.com,4219 Westport Hill,Richardson,TX,2149501960
ID000520,622-29-9732,Richard,Cruz,rcruzef@arizona.edu,813 Darwin Avenue,Dallas,TX,9728892210
ID000521,631-12-8701,Gregory,Gomez,ggomezeg@free.fr,3993 American Circle,Dallas,TX,9728678273
ID000522,699-59-0681,Louise,Garza,lgarzaeh@naver.com,14760 Bobwhite Terrace,Dallas,TX,4698937918
ID000523,762-63-8070,James,Adams,jadamsei@mlb.com,055 Alpine Way,Richardson,TX,9729254501
ID000524,149-42-1309,Victor,Gardner,vgardnerej@yahoo.com,12141 Corscot Junction,Dallas,TX,9729622925
ID000525,531-67-5941,Ernest,Lane,elaneek@army.mil,66226 Nova Way,Plano,TX,4699996823
ID000526,156-63-1943,Joe,Griffin,jgriffinel@google.ca,205 Fuller Plaza,Dallas,TX,4699124055
ID000527,664-38-4205,Sean,Kelly,skellyem@typepad.com,3 Gerald Court,Dallas,TX,2149709971
ID000528,662-87-7945,Angela,Turner,aturneren@xrea.com,53 Colorado Pass,Plano,TX,4699452673
ID000529,678-62-8472,Jerry,Howard,jhowardeo@sohu.com,68198 Monterey Parkway,Dallas,TX,9729363734
ID000530,216-37-2770,Ashley,Lopez,alopezep@ucla.edu,405 Hovde Way,Dallas,TX,9729564194
ID000531,302-51-0303,Albert,Marshall,amarshalleq@miibeian.gov.cn,933 Claremont Avenue,Dallas,TX,9727718796
ID000532,194-03-3629,Michelle,Williams,mwilliamser@ask.com,07 Marquette Road,Dallas,TX,4699217056
ID000533,303-31-8810,Sharon,Wells,swellses@youtube.com,23 Twin Pines Parkway,Dallas,TX,9728415472
ID000534,785-25-4186,Doris,Gordon,dgordonet@springer.com,358 Pearson Court,Dallas,TX,4699451043
ID000535,395-22-8160,Patricia,Long,plongeu@abc.net.au,76 Jana Place,Plano,TX,4697112650
ID000536,374-21-6461,Helen,Lee,hleeev@theglobeandmail.com,65137 Summerview Crossing,Dallas,TX,4696568757
ID000537,746-77-1077,Kimberly,Collins,kcollinsew@omniture.com,9629 Delaware Crossing,Dallas,TX,4697893606
ID000538,376-27-2540,Mary,Dunn,mdunnex@google.ru,6848 Sunbrook Parkway,Dallas,TX,2149612821
ID000539,756-45-3967,Amy,Harper,aharperey@hud.gov,5863 Boyd Drive,Dallas,TX,2149883185
ID000540,873-25-3246,Bobby,Long,blongez@xrea.com,35 Paget Circle,Plano,TX,2149101295
ID000541,447-50-8678,Sara,Young,syoungf0@de.vu,71916 Sherman Point,Plano,TX,9729182624
ID000542,303-61-3106,Kathy,Oliver,koliverf1@tinyurl.com,0 Victoria Junction,Dallas,TX,9727848364
ID000543,693-54-6232,Ruby,Ray,rrayf2@usatoday.com,17 Hermina Point,Dallas,TX,2149871219
ID000544,107-16-4727,Lori,Schmidt,lschmidtf3@1und1.de,181 Rowland Hill,Dallas,TX,4697866455
ID000545,160-60-2907,Raymond,Fox,rfoxf4@infoseek.co.jp,1 Farwell Avenue,Dallas,TX,2149860132
ID000546,192-57-3114,Nancy,Turner,nturnerf5@timesonline.co.uk,1 Vermont Alley,Dallas,TX,2149844444
ID000547,214-13-7727,Gregory,Richards,grichardsf6@google.nl,9 Vidon Street,Dallas,TX,2149115776
ID000548,480-37-2448,Lawrence,Perez,lperezf7@dagondesign.com,6441 Derek Junction,Dallas,TX,9729327049
ID000549,279-03-2319,Thomas,Pierce,tpiercef8@people.com.cn,73803 Prairieview Alley,Dallas,TX,2148377005
ID000550,860-31-5301,Steve,Larson,slarsonf9@economist.com,6 Nobel Trail,Dallas,TX,4698188073
ID000551,375-32-0893,Aaron,Coleman,acolemanfa@creativecommons.org,62 Golden Leaf Crossing,Plano,TX,9729657245
ID000552,335-17-5061,Joe,Daniels,jdanielsfb@who.int,916 Marcy Way,Richardson,TX,9728527588
ID000553,273-16-3483,Theresa,Porter,tporterfc@mozilla.org,8868 Blaine Pass,Dallas,TX,2148412263
ID000554,690-78-4766,Kathleen,Crawford,kcrawfordfd@google.es,44 Elmside Place,Dallas,TX,2144662521
ID000555,371-48-9808,Joe,Bradley,jbradleyfe@cyberchimps.com,90362 Kipling Plaza,Dallas,TX,2149349993
ID000556,957-05-0987,Paul,Jacobs,pjacobsff@typepad.com,512 Tennessee Place,Dallas,TX,2148428747
ID000557,229-10-8054,Andrew,Reid,areidfg@yandex.ru,7654 Moland Terrace,Dallas,TX,9726104548
ID000558,714-89-8210,Ralph,George,rgeorgefh@squarespace.com,072 Merchant Trail,Dallas,TX,9729176796
ID000559,401-33-5380,Jeremy,Brown,jbrownfi@biblegateway.com,2 Old Shore Park,Plano,TX,4699823476
ID000560,953-58-5532,Nicholas,Kennedy,nkennedyfj@geocities.com,2067 Jana Parkway,Dallas,TX,2149516843
ID000561,818-63-4715,Ronald,Wells,rwellsfk@cbslocal.com,37 Prairieview Parkway,Plano,TX,4696723875
ID000562,984-16-0277,Albert,Gilbert,agilbertfl@dion.ne.jp,7169 Scoville Avenue,Dallas,TX,9725997668
ID000563,762-90-9837,Jason,Turner,jturnerfm@google.com.hk,208 Summit Park,Dallas,TX,9729197729
ID000564,229-26-6155,Arthur,Spencer,aspencerfn@pinterest.com,624 Kropf Terrace,Dallas,TX,4697904776
ID000565,673-35-9377,Bonnie,Ray,brayfo@soup.io,20935 Vahlen Pass,Dallas,TX,4696900504
ID000566,414-82-6319,Carol,Ryan,cryanfp@boston.com,43 Sloan Avenue,Dallas,TX,4699593742
ID000567,832-18-4025,Kevin,Little,klittlefq@nasa.gov,244 Tony Center,Dallas,TX,2148656806
ID000568,562-28-1756,Todd,Hall,thallfr@wp.com,3896 Corscot Circle,Dallas,TX,2146237406
ID000569,243-20-4627,Ralph,Hart,rhartfs@tamu.edu,16083 Lillian Crossing,Dallas,TX,4699161028
ID000570,152-91-1428,Ruby,Martin,rmartinft@omniture.com,6 Merry Trail,Dallas,TX,4697811733
ID000571,200-92-4036,Julia,Kim,jkimfu@apache.org,30 Corscot Terrace,Richardson,TX,9728268872
ID000572,869-20-2424,Lawrence,Reyes,lreyesfv@t-online.de,70001 Lunder Pass,Plano,TX,4699527199
ID000573,766-56-6664,Ronald,Rivera,rriverafw@umn.edu,0 Fuller Trail,Dallas,TX,4699776988
ID000574,966-33-9584,Kenneth,Medina,kmedinafx@cocolog-nifty.com,652 Melody Avenue,Dallas,TX,4698152235
ID000575,761-70-9256,Angela,Clark,aclarkfy@gravatar.com,916 Elka Place,Dallas,TX,9727269437
ID000576,191-21-0161,Diane,Brown,dbrownfz@rakuten.co.jp,4221 Petterle Junction,Plano,TX,9726337951
ID000577,597-21-1875,Jack,Ward,jwardg0@ustream.tv,00625 Warner Street,Dallas,TX,9728024440
ID000578,175-99-0098,Roger,Powell,rpowellg1@free.fr,48387 Corben Junction,Dallas,TX,2148036520
ID000579,541-56-2611,Rachel,Cook,rcookg2@bing.com,214 Eastwood Hill,Dallas,TX,2148623951
ID000580,454-07-8145,Karen,Burke,kburkeg3@edublogs.org,09242 Victoria Plaza,Dallas,TX,4698977697
ID000581,947-35-1972,Kimberly,Robinson,krobinsong4@blog.com,26233 Oneill Junction,Dallas,TX,2148102174
ID000582,679-65-6095,Samuel,Bryant,sbryantg5@about.me,95 Pearson Pass,Dallas,TX,9725096994
ID000583,522-26-5924,Russell,Berry,rberryg6@icio.us,27 Moose Plaza,Plano,TX,2149697916
ID000584,624-87-7517,Paula,Frazier,pfrazierg7@i2i.jp,713 Havey Court,Dallas,TX,4697047407
ID000585,502-80-0344,Anna,Rice,ariceg8@springer.com,9 Lunder Center,Dallas,TX,4699601948
ID000586,385-99-4195,Diane,Stanley,dstanleyg9@amazon.com,96 Roth Hill,Richardson,TX,2149558100
ID000587,678-08-8971,Billy,Snyder,bsnyderga@i2i.jp,8170 Clarendon Crossing,Dallas,TX,9728838736
ID000588,850-26-9485,Juan,Bailey,jbaileygb@japanpost.jp,6 Logan Crossing,Plano,TX,9729549785
ID000589,119-17-4689,Patricia,Green,pgreengc@mtv.com,27001 Mayfield Street,Dallas,TX,9728801670
ID000590,640-57-8903,Louise,Harrison,lharrisongd@bloomberg.com,4383 Forest Dale Hill,Plano,TX,9725916825
ID000591,915-81-5067,Scott,Cunningham,scunninghamge@latimes.com,1312 Kinsman Terrace,Dallas,TX,4699408227
ID000592,287-08-2149,Steve,White,swhitegf@fc2.com,57 Vera Lane,Dallas,TX,9725733704
ID000593,915-62-6265,Brandon,Jones,bjonesgg@loc.gov,8845 Blackbird Terrace,Dallas,TX,2149828588
ID000594,622-62-2819,Rebecca,Reed,rreedgh@google.de,012 Sunbrook Place,Plano,TX,4698001493
ID000595,330-90-1862,Kelly,Hawkins,khawkinsgi@prweb.com,517 Bay Crossing,Dallas,TX,9728392019
ID000596,159-37-4167,Kenneth,Hudson,khudsongj@rambler.ru,16 Porter Trail,Dallas,TX,9729777399
ID000597,332-96-2350,Tammy,Butler,tbutlergk@mtv.com,0897 Amoth Hill,Dallas,TX,2149348616
ID000598,179-13-6812,Steven,Lane,slanegl@unc.edu,0185 Hollow Ridge Street,Dallas,TX,2149930045
ID000599,640-94-5337,Jean,West,jwestgm@buzzfeed.com,5487 Tomscot Place,Plano,TX,2148144521
ID000600,381-83-4152,Keith,Mason,kmasongn@tripadvisor.com,1 Norway Maple Park,Richardson,TX,4692377698
ID000601,480-06-1832,Jose,Morales,jmoralesgo@ed.gov,36703 Pennsylvania Center,Dallas,TX,2149368952
ID000602,360-26-2573,Johnny,Harris,jharrisgp@apple.com,816 Ramsey Pass,Dallas,TX,2148008878
ID000603,271-80-3746,Harold,Romero,hromerogq@trellian.com,864 Clove Plaza,Dallas,TX,9729587058
ID000604,161-60-2246,Jose,Phillips,jphillipsgr@wiley.com,726 Farwell Road,Dallas,TX,4699227795
ID000605,968-21-3159,Tina,Nguyen,tnguyengs@diigo.com,7814 Fairview Avenue,Dallas,TX,2148582813
ID000606,994-00-7169,Michelle,Hill,mhillgt@taobao.com,70 Jana Plaza,Plano,TX,2148054933
ID000607,164-07-0343,Henry,Powell,hpowellgu@symantec.com,1 Arapahoe Plaza,Dallas,TX,4698619090
ID000608,491-05-7221,Donna,Nelson,dnelsongv@reverbnation.com,4 Homewood Alley,Dallas,TX,4697009754
ID000609,511-95-4134,Louis,Perry,lperrygw@hatena.ne.jp,1655 Heffernan Pass,Dallas,TX,2148203573
ID000610,196-78-4374,Paul,Lee,pleegx@google.de,41406 Ridge Oak Parkway,Dallas,TX,9728106175
ID000611,112-60-2094,Diana,King,dkinggy@bluehost.com,65113 Saint Paul Court,Dallas,TX,9727489174
ID000612,376-03-6774,Evelyn,Campbell,ecampbellgz@unblog.fr,68 Mifflin Court,Dallas,TX,2147434130
ID000613,277-81-5111,Louis,Howard,lhowardh0@purevolume.com,0 Lyons Park,Dallas,TX,9729413029
ID000614,658-05-1653,Irene,Robinson,irobinsonh1@howstuffworks.com,04 Fairfield Parkway,Dallas,TX,4699436537
ID000615,155-87-2365,Alice,Armstrong,aarmstrongh2@tumblr.com,7068 Derek Alley,Dallas,TX,2149116490
ID000616,665-02-8900,Eugene,Woods,ewoodsh3@mit.edu,56245 Graceland Way,Dallas,TX,9728328839
ID000617,670-32-5349,Louis,Taylor,ltaylorh4@bloglines.com,09508 Thackeray Center,Dallas,TX,2149320979
ID000618,416-31-2379,Deborah,Owens,dowensh5@domainmarket.com,12322 Hayes Center,Dallas,TX,2149711946
ID000619,346-41-4220,Marilyn,Collins,mcollinsh6@booking.com,305 1st Crossing,Dallas,TX,9729274971
ID000620,475-06-7256,Virginia,Gonzalez,vgonzalezh7@list-manage.com,03722 Huxley Point,Dallas,TX,2148643430
ID000621,701-28-5911,Helen,Ryan,hryanh8@nps.gov,51 Kennedy Parkway,Dallas,TX,2149880720
ID000622,646-84-1183,John,Myers,jmyersh9@pen.io,4 Mendota Junction,Dallas,TX,2144370969
ID000623,748-14-1656,Mary,Collins,mcollinsha@prweb.com,261 Almo Alley,Dallas,TX,4699875918
ID000624,802-79-0419,Raymond,Carter,rcarterhb@dmoz.org,71 Eastwood Way,Dallas,TX,9728910800
ID000625,124-07-9804,Mary,Ramos,mramoshc@tripod.com,6 Anderson Lane,Plano,TX,2149890536
ID000626,311-30-5644,Kathy,Ferguson,kfergusonhd@hibu.com,20 7th Place,Dallas,TX,2146077944
ID000627,156-04-8304,Clarence,Morales,cmoraleshe@joomla.org,4645 Homewood Trail,Plano,TX,2149000324
ID000628,590-28-7564,Teresa,Campbell,tcampbellhf@si.edu,0241 Bultman Point,Dallas,TX,2149300030
ID000629,157-33-0075,Roger,Nguyen,rnguyenhg@hc360.com,249 Marquette Center,Dallas,TX,9729318604
ID000630,326-20-8507,Phyllis,Long,plonghh@cnn.com,9 Bluestem Circle,Dallas,TX,9726617458
ID000631,536-17-5051,Michael,Taylor,mtaylorhi@bandcamp.com,18398 Florence Place,Dallas,TX,9728337591
ID000632,906-45-2011,John,Watkins,jwatkinshj@webeden.co.uk,1669 Ridgeview Hill,Richardson,TX,2149250299
ID000633,336-89-2349,Carolyn,Garcia,cgarciahk@typepad.com,9 Dapin Trail,Dallas,TX,2149202780
ID000634,255-25-6148,Donald,Phillips,dphillipshl@google.fr,7 Alpine Alley,Dallas,TX,2148136913
ID000635,292-88-0298,Deborah,Watson,dwatsonhm@bluehost.com,75 Carey Parkway,Dallas,TX,4698091498
ID000636,640-78-6255,Annie,Shaw,ashawhn@answers.com,66820 Bunting Plaza,Dallas,TX,9729656678
ID000637,847-47-8564,Alan,Price,apriceho@tinyurl.com,84 Rutledge Junction,Dallas,TX,9727765854
ID000638,126-26-3636,Kathryn,Morrison,kmorrisonhp@oracle.com,59100 Onsgard Crossing,Dallas,TX,9728751440
ID000639,471-61-6333,Christopher,Johnson,cjohnsonhq@hp.com,777 Ludington Terrace,Dallas,TX,9726799556
ID000640,439-03-8518,Joshua,Bishop,jbishophr@si.edu,0 Grim Place,Dallas,TX,2146005143
ID000641,391-22-2309,Ernest,Jones,ejoneshs@liveinternet.ru,8085 Weeping Birch Alley,Dallas,TX,9729481978
ID000642,897-34-6632,Melissa,Banks,mbanksht@google.es,578 Reindahl Trail,Dallas,TX,9729932150
ID000643,985-72-2421,Arthur,Lane,alanehu@admin.ch,26696 Steensland Court,Plano,TX,2149598756
ID000644,325-85-6108,Joyce,Perkins,jperkinshv@nhs.uk,8 Bluestem Park,Dallas,TX,9729425394
ID000645,506-85-1419,Judith,Sullivan,jsullivanhw@nifty.com,95194 Badeau Trail,Dallas,TX,9728908729
ID000646,103-27-3706,Billy,Johnson,bjohnsonhx@si.edu,95272 Kensington Plaza,Dallas,TX,9728235333
ID000647,378-57-9726,Marie,Bell,mbellhy@ucoz.com,74 Anderson Avenue,Dallas,TX,4699910533
ID000648,764-94-7005,Jimmy,Ford,jfordhz@cpanel.net,14311 Merchant Court,Dallas,TX,4699373556
ID000649,667-37-5162,Alice,Mccoy,amccoyi0@ifeng.com,6 Nelson Avenue,Dallas,TX,4698487697
ID000650,946-02-5323,Richard,Matthews,rmatthewsi1@chronoengine.com,121 Warrior Alley,Dallas,TX,9729630887
ID000651,143-59-3681,Daniel,Foster,dfosteri2@nymag.com,84 Charing Cross Avenue,Dallas,TX,9728380899
ID000652,251-35-0397,Earl,Banks,ebanksi3@theglobeandmail.com,0 Lindbergh Place,Dallas,TX,9729219987
ID000653,709-47-1259,Scott,Rogers,srogersi4@reverbnation.com,9 Gulseth Circle,Dallas,TX,4699367824
ID000654,211-17-9786,Richard,Baker,rbakeri5@merriam-webster.com,68093 Ridge Oak Junction,Dallas,TX,9729578835
ID000655,375-17-9234,Robin,Mcdonald,rmcdonaldi6@unblog.fr,3407 Old Gate Circle,Dallas,TX,9728582976
ID000656,512-45-0642,Victor,Riley,vrileyi7@devhub.com,219 Fair Oaks Park,Dallas,TX,2149327141
ID000657,727-22-0778,Anne,Lopez,alopezi8@samsung.com,62 Truax Terrace,Dallas,TX,9729878304
ID000658,315-71-5729,Margaret,Fisher,mfisheri9@goodreads.com,53744 Prentice Alley,Dallas,TX,4697112192
ID000659,897-19-4834,Amanda,Perkins,aperkinsia@360.cn,629 Troy Way,Dallas,TX,9729372368
ID000660,619-76-5825,Linda,Perry,lperryib@eepurl.com,83189 Esch Circle,Dallas,TX,2148653742
ID000661,272-90-8955,Wanda,Lawrence,wlawrenceic@newsvine.com,6239 Mandrake Alley,Dallas,TX,2147724765
ID000662,100-07-8344,Tina,Mitchell,tmitchellid@multiply.com,42613 Pankratz Hill,Dallas,TX,9727918636
ID000663,392-34-3414,Jacqueline,Gordon,jgordonie@bloglovin.com,3603 Vernon Junction,Dallas,TX,9729795379
ID000664,850-03-5811,Betty,Hunt,bhuntif@yahoo.com,79 Welch Court,Dallas,TX,2146154372
ID000665,190-47-5767,Kevin,Webb,kwebbig@aol.com,156 Lukken Lane,Dallas,TX,2149477416
ID000666,529-87-4076,Joshua,Evans,jevansih@forbes.com,225 Dixon Center,Richardson,TX,2148824750
ID000667,836-54-2070,Kathleen,Peters,kpetersii@ameblo.jp,5024 Park Meadow Park,Dallas,TX,2148382643
ID000668,265-54-1326,Marie,Mason,mmasonij@mapy.cz,651 Cody Trail,Dallas,TX,9729188605
ID000669,941-12-6153,Jean,Morrison,jmorrisonik@nhs.uk,68 Stuart Parkway,Dallas,TX,9727678868
ID000670,190-47-8274,Daniel,Hudson,dhudsonil@networksolutions.com,16609 Oak Valley Plaza,Dallas,TX,2149217666
ID000671,318-20-1054,Judith,Dixon,jdixonim@odnoklassniki.ru,8 Almo Court,Dallas,TX,9729082892
ID000672,963-64-2281,Roy,Morales,rmoralesin@chronoengine.com,05025 Muir Point,Dallas,TX,9726351013
ID000673,531-84-3873,Justin,Marshall,jmarshallio@quantcast.com,972 Crownhardt Circle,Plano,TX,4697786036
ID000674,635-15-6122,Gregory,Smith,gsmithip@house.gov,59810 Erie Circle,Dallas,TX,9728680952
ID000675,552-29-0884,Deborah,Reed,dreediq@sitemeter.com,426 Swallow Hill,Richardson,TX,2149812497
ID000676,578-14-7271,Pamela,King,pkingir@google.es,1754 Pennsylvania Way,Plano,TX,2149890559
ID000677,520-65-9256,Alan,Welch,awelchis@biblegateway.com,1102 Magdeline Court,Richardson,TX,4699844212
ID000678,393-11-9047,Samuel,Moore,smooreit@sina.com.cn,41307 Grasskamp Drive,Dallas,TX,9728508906
ID000679,343-72-6326,Katherine,Holmes,kholmesiu@paypal.com,0 Rowland Avenue,Dallas,TX,9729543190
ID000680,900-26-2190,Harold,Williams,hwilliamsiv@paginegialle.it,7576 Vermont Plaza,Dallas,TX,2148897673
ID000681,133-85-2262,Evelyn,Nguyen,enguyeniw@marketwatch.com,590 Independence Circle,Dallas,TX,4697467480
ID000682,824-55-4537,Joe,Cooper,jcooperix@livejournal.com,1421 Linden Avenue,Plano,TX,4699771179
ID000683,784-92-2076,Helen,Fernandez,hfernandeziy@google.ru,70499 Michigan Circle,Dallas,TX,4698318504
ID000684,151-58-6475,Nicholas,Gibson,ngibsoniz@ebay.com,2454 Clemons Crossing,Plano,TX,9729063742
ID000685,122-74-8518,Angela,Tucker,atuckerj0@who.int,50 Brentwood Crossing,Dallas,TX,9726505349
ID000686,917-44-4969,Amy,Washington,awashingtonj1@miibeian.gov.cn,93083 Elka Lane,Dallas,TX,9728172285
ID000687,688-02-5499,Gregory,Sanchez,gsanchezj2@psu.edu,230 Briar Crest Road,Dallas,TX,9728608215
ID000688,941-81-2456,Terry,Kennedy,tkennedyj3@boston.com,55 Summer Ridge Point,Dallas,TX,2149451527
ID000689,370-79-5137,Charles,Bradley,cbradleyj4@nature.com,10 Kenwood Avenue,Dallas,TX,2147634487
ID000690,972-75-6100,Judy,Gilbert,jgilbertj5@pinterest.com,0 Roth Alley,Dallas,TX,2149178414
ID000691,820-05-9916,Paul,Chapman,pchapmanj6@cam.ac.uk,57011 Reindahl Terrace,Richardson,TX,4699189529
ID000692,536-88-7676,Cheryl,Taylor,ctaylorj7@simplemachines.org,4916 Stang Hill,Plano,TX,4696029760
ID000693,753-82-4781,Linda,Nelson,lnelsonj8@sphinn.com,46 Lukken Hill,Dallas,TX,2147283594
ID000694,617-28-1448,Edward,Harvey,eharveyj9@geocities.com,2989 Leroy Point,Dallas,TX,4699998714
ID000695,735-50-3554,Carolyn,Chapman,cchapmanja@topsy.com,9524 Amoth Lane,Dallas,TX,2149472089
ID000696,525-50-2241,Jack,Hudson,jhudsonjb@google.cn,2 Claremont Drive,Dallas,TX,9725444023
ID000697,534-11-4411,Adam,Gardner,agardnerjc@huffingtonpost.com,907 Corben Alley,Dallas,TX,2145480751
ID000698,363-38-9674,Julia,Pierce,jpiercejd@simplemachines.org,8 Heath Avenue,Richardson,TX,4697015525
ID000699,407-53-1627,Janet,Robertson,jrobertsonje@blogspot.com,20 Mesta Plaza,Dallas,TX,2148362849
ID000700,240-04-1102,Maria,Romero,mromerojf@bandcamp.com,188 Loeprich Drive,Richardson,TX,2148457095
ID000701,472-98-6371,Diana,Rogers,drogersjg@paypal.com,58 Welch Place,Dallas,TX,4695026533
ID000702,663-09-0104,Evelyn,Carter,ecarterjh@wikia.com,8 Fair Oaks Alley,Plano,TX,4698250017
ID000703,535-55-5684,Bruce,Armstrong,barmstrongji@senate.gov,9 Memorial Junction,Plano,TX,2148755764
ID000704,325-18-4093,Janice,Matthews,jmatthewsjj@ning.com,967 Mifflin Center,Dallas,TX,4699147781
ID000705,371-06-4026,Mildred,Nelson,mnelsonjk@mediafire.com,9598 Union Terrace,Dallas,TX,9724523908
ID000706,222-63-3734,Shawn,Robertson,srobertsonjl@list-manage.com,6590 Holy Cross Way,Dallas,TX,9726562026
ID000707,276-49-3884,Elizabeth,Tucker,etuckerjm@lulu.com,65 Fulton Court,Dallas,TX,2149876456
ID000708,122-23-9319,Dorothy,Harper,dharperjn@icio.us,83 Boyd Center,Dallas,TX,2148271293
ID000709,323-59-6505,Jack,Woods,jwoodsjo@nps.gov,10 Crest Line Pass,Dallas,TX,2149429460
ID000710,436-60-5376,Eric,Jordan,ejordanjp@oaic.gov.au,154 Redwing Way,Richardson,TX,4699243271
ID000711,283-97-2577,Marilyn,Taylor,mtaylorjq@marketwatch.com,57 Farmco Park,Dallas,TX,2148067627
ID000712,248-17-2518,Timothy,Edwards,tedwardsjr@addtoany.com,109 Larry Road,Dallas,TX,2149749365
ID000713,637-48-2284,Carol,Welch,cwelchjs@apple.com,121 Ohio Road,Dallas,TX,2148210016
ID000714,164-19-4566,Sandra,Reed,sreedjt@constantcontact.com,1876 Westend Court,Plano,TX,4698969764
ID000715,498-44-8648,Jason,Dunn,jdunnju@sakura.ne.jp,90950 Sherman Way,Richardson,TX,9727126791
ID000716,741-86-2253,Paula,Jordan,pjordanjv@va.gov,0 Schurz Lane,Dallas,TX,2149561394
ID000717,694-72-1725,Willie,Hernandez,whernandezjw@sakura.ne.jp,46 Bluejay Crossing,Dallas,TX,4698691585
ID000718,500-83-0564,Chris,Phillips,cphillipsjx@un.org,2563 Macpherson Avenue,Dallas,TX,2147955477
ID000719,849-33-1958,Juan,Hayes,jhayesjy@shinystat.com,5 Melvin Junction,Dallas,TX,4696660063
ID000720,398-41-8926,Helen,Lopez,hlopezjz@blogs.com,2 Maryland Park,Richardson,TX,2149048793
ID000721,642-59-9156,Justin,Porter,jporterk0@biblegateway.com,66 Lerdahl Street,Dallas,TX,4698200587
ID000722,236-99-9327,Johnny,Garcia,jgarciak1@so-net.ne.jp,85 Sloan Street,Dallas,TX,4699621344
